archivo_origen,anio,tipo_violencia_archivo,usuario,fecha,anio_publicacion,anio_mencionado,texto_original,texto_limpio,tipo_contenido,nivel_confianza,lugar_detectado,municipio_alcaldia,estado,nivel_ubicacion,violencia_mujer,es_basura,motivo_basura
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,Debemos brindar las herramientas legales para que quienes sean víctimas de cualquier agresión puedan hallar la tranquilidad que solo da la justicia.,debemos brindar las herramientas legales para que quienes sean victimas de cualquier agresion puedan hallar la tranquilidad que solo da la justicia,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@ferryx,"Sep 6, 2022",2022,2022,"₣e₹ ₹eÏ ❦ 🍀
@ferryx
·
Sep 6, 2022
El esposo de esta señora junto con Genaro García Luna era y sigue siendo la cabeza de una de los brazos del CO, ¡estos son los que generan la violencia en nuestro país México🇲🇽!
- Esta señora es coparticipe de la violencia, inclusive desde en seno familiar...🤷‍♂️
Image",e ei sep 6 2022 el esposo de esta senora junto con genaro garcia luna era y sigue siendo la cabeza de una de los brazos del co estos son los que generan la violencia en nuestro pais mexico esta senora es coparticipe de la violencia inclusive desde en seno familiar,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@edusax79,"Oct 25, 2022",2022,2022,"Edu Rivera 🇲🇽
@edusax79
·
Oct 25, 2022
La VIOLENCIA CONTRA LAS MUJERES sigue en aumento en México…",edu rivera oct 25 2022 la violencia contra las mujeres sigue en aumento en mexico,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"🚨 En este sexenio han sido asesinadas 27,284 mujeres
🚨 Violaciones, lesiones culposas, corrupción de  menores, violencia familiar, violencia de género",en este sexenio han sido asesinadas 27 284 mujeres violaciones lesiones culposas corrupcion de menores violencia familiar violencia de genero,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@SomosLJA,"Oct 26, 2022",2022,2022,"𝘓𝘑𝘈.𝘔𝘟 ⚡️Noticias México
@SomosLJA
·
Oct 26, 2022
🔎 #LoVisteEnLJA | Feminicidios, violaciones y violencia familiar, fueron los delitos que más crecieron en México",noticias mexico oct 26 2022 lovisteenlja feminicidios violaciones y violencia familiar fueron los delitos que mas crecieron en mexico,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@elpaismexico,"Nov 24, 2021",2021,2021,"@elpaismexico
·
Nov 24, 2021
La muerte en vida de María Catalina Acosta, una trabajadora del hogar en México. Durante 60 años esuvo interna en una mansión, donde los malos tratos, la violencia física y verbal, las vejaciones y la precariedad conformaban el día a día",nov 24 2021 la muerte en vida de maria catalina acosta una trabajadora del hogar en mexico durante 60 anos esuvo interna en una mansion donde los malos tratos la violencia fisica y verbal las vejaciones y la precariedad conformaban el dia a dia,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@alex_scid,https://elpais.com/mexico/2021-11-21/la-muerte-en-vida-de-maria-catalina-acosta-una-trabajadora-del-hogar-en-mexico.html?utm_medium=Social&utm_source=Twitter&ssm=TW_MX_CM#Echobox=1637781151,2021,,"🖋 
@alex_scid
 https://elpais.com/mexico/2021-11-21/la-muerte-en-vida-de-maria-catalina-acosta-una-trabajadora-del-hogar-en-mexico.html?utm_medium=Social&utm_source=Twitter&ssm=TW_MX_CM#Echobox=1637781151",,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafisica2021.txt,2021,violencia física,@GuardianesMx,"Nov 23, 2021",2021,2021,"GuardianesMx
@GuardianesMx
·
Nov 23, 2021
¡Atención #guardianes! 3 de cada 10 padres y madres en México reconoce usar violencia física (14%) y/o verbal (17%) con niños y niñas de 0-6 años de edad.",guardianesmx nov 23 2021 atencion guardianes 3 de cada 10 padres y madres en mexico reconoce usar violencia fisica 14 y o verbal 17 con ninos y ninas de 0 6 anos de edad,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@LEXIAGlobal,,2021,,"La VIOLENCIA NO educa ni corrige, rompamos el ciclo.
#todasytodossomosGuardianes 
@netquest_es  
@LEXIAGlobal
Image",la violencia no educa ni corrige rompamos el ciclo todasytodossomosguardianes,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@LEXIAGlobal,"Nov 23, 2021",2021,2021,"GuardianesMx
@GuardianesMx
·
Nov 23, 2021
“6 de cada 10 padres y madres en México reconoce haber sufrido maltrato y violencia física en su infancia”: estudio Violencia en la primera infancia realizado por 
@LEXIAGlobal
  y @netquest_es 
 #todasytodossomosGuardianes #mesnaranja
Image",guardianesmx nov 23 2021 6 de cada 10 padres y madres en mexico reconoce haber sufrido maltrato y violencia fisica en su infancia estudio violencia en la primera infancia realizado por y todasytodossomosguardianes mesnaranja,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@diariodelistmo_,"Nov 22, 2021",2021,2021,"Diario del Istmo
@diariodelistmo_
·
Nov 22, 2021
#Coatzacoalcos 
En México el 24.6% de las mujeres han sufrido violencia física o sexual por parte de su pareja, además 41.3% de las mujeres han sido víctimas de violencia sexual especialmente la ejercida por su pareja.
https://diariodelistmo.com/coatzacoalcos/firman-convenio-para-disminuir-violencia-contra-mujeres/50140467",diario del istmo nov 22 2021 coatzacoalcos en mexico el 24 6 de las mujeres han sufrido violencia fisica o sexual por parte de su pareja ademas 41 3 de las mujeres han sido victimas de violencia sexual especialmente la ejercida por su pareja,estadistica,0.9,coatzacoalcos,Coatzacoalcos,Veracruz,municipio,si,no,
violenciafisica2021.txt,2021,violencia física,@TElectoral_Dgo,"Nov 21, 2021",2021,2021,"Tribunal Electoral Durango
@TElectoral_Dgo
·
Nov 21, 2021
#25N | La violencia son conductas donde existe algún tipo de maltrato. Aunque existen más de 12 tipos de violencia contra las mujeres, las más comunes en México son: la psicológica, económica, física y sexual.
Image
Blanca Maldonado and 9 others",tribunal electoral durango nov 21 2021 25n la violencia son conductas donde existe algun tipo de maltrato aunque existen mas de 12 tipos de violencia contra las mujeres las mas comunes en mexico son la psicologica economica fisica y sexual blanca maldonado and 9 others,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafisica2021.txt,2021,violencia física,@venturatiago,"Nov 21, 2021",2021,2021,"Adiscusión Diario
@adiscusion
·
Nov 21, 2021
Día Internacional de la Memoria Trans 
@venturatiago
… Véala en https://bit.ly/3cFxsaF Vía|Adiscusión",adiscusion diario nov 21 2021 dia internacional de la memoria trans veala en via adiscusion,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,,,2021,,"Las personas transexuales en México, son víctimas de violencia, verbal y física desde que deciden abrazar quienes realmente son, desde su juventud están sujetos al señalamiento
Image",las personas transexuales en mexico son victimas de violencia verbal y fisica desde que deciden abrazar quienes realmente son desde su juventud estan sujetos al senalamiento,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@DavidMorgaOfici,"Nov 19, 2021",2021,2021,"Iván López Gallardo
@IvanGallardo34
·
Nov 19, 2021
Replying to 
@DavidMorgaOfici
A este país le urge reconocer que la violencia no es un asunto de géneros.
En muchos casos, por resolver una problemática específica, las leyes terminan abriendo una caja de Pandora: hombres sufriendo violencia incluso física.
México necesita verdaderos ejercicios de honestidad.",ivan lopez gallardo nov 19 2021 a este pais le urge reconocer que la violencia no es un asunto de generos en muchos casos por resolver una problematica especifica las leyes terminan abriendo una caja de pandora hombres sufriendo violencia incluso fisica mexico necesita verdaderos ejercicios de honestidad,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@Hora24Noticias,"Jun 15, 2021",2021,2021,"Hora 24
@Hora24Noticias
·
Jun 15, 2021
#Narco | #Violencia  ⚠️",hora 24 jun 15 2021 narco violencia,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,,,2021,,"A través de un comunicado autoridades estadounidenses, señalaron al #Cartel de #Jalisco Nueva #Generación (#CJNG) de contribuir a un “catastrófico rastro de destrucción humana y física en #México",a traves de un comunicado autoridades estadounidenses senalaron al cartel de jalisco nueva generacion cjng de contribuir a un catastrofico rastro de destruccion humana y fisica en mexico,otro,0.2,jalisco,,Jalisco,estado,incierto,no,
violenciafisica2021.txt,2021,violencia física,,,2021,,"#Nacional #Seguridad #Homicidios 
https://hora24.mx/cjng-ha-generado-una-destruccion-humana/",nacional seguridad homicidios,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@CTiresias,"Jun 15, 2021",2021,2021,"Julieta MacíasRábago🐦🌎🐱🐕
@JulietaMRabago
·
Jun 15, 2021
La ignorancia y los prejuicios en México hacen que se reproduzcan un sinnúmero de violencias contra la comunidad trans, que van desde negar un servicio, espacio o bien hasta la violencia verbal y física. #Basta #LaTransfobiaMata 
@Uber
.
Ccp @LauraDDHH 
@CTiresias",julieta maciasrabago jun 15 2021 la ignorancia y los prejuicios en mexico hacen que se reproduzcan un sinnumero de violencias contra la comunidad trans que van desde negar un servicio espacio o bien hasta la violencia verbal y fisica basta latransfobiamata ccp,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@CuidateMorra,"Jun 14, 2021",2021,2021,"Cuídate morra
@CuidateMorra
·
Jun 14, 2021
Buenas noches morras 
El día de hoy queremos compartirles una noticia en la que se marea un acto de discriminación de UB*R hacia un grupo de mujeres trans. 
El conductor no quiso realizar el viaje por el simple hecho de que eran mujeres trans. +
Image",cuidate morra jun 14 2021 buenas noches morras el dia de hoy queremos compartirles una noticia en la que se marea un acto de discriminacion de ub r hacia un grupo de mujeres trans el conductor no quiso realizar el viaje por el simple hecho de que eran mujeres trans,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafisica2021.txt,2021,violencia física,@no_nombre_nn_nn,https://analisisplural.iteso.mx/2021/05/28/mexico-la-democracia-del-insulto/,2021,2021,"13579
@no_nombre_nn_nn
·
Jun 11, 2021
""Encuentro urgente recuperar en el lenguaje público la moderación y el respeto a los gobernados, más apremiante si se considera a México como un país sumido en una crisis de violencia. Y la violencia verbal es la antesala de la violencia física""
https://analisisplural.iteso.mx/2021/05/28/mexico-la-democracia-del-insulto/",13579 jun 11 2021 encuentro urgente recuperar en el lenguaje publico la moderacion y el respeto a los gobernados mas apremiante si se considera a mexico como un pais sumido en una crisis de violencia y la violencia verbal es la antesala de la violencia fisica,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@_alexiamb_,"Jun 11, 2021",2021,2021,"isa
@isalovaglio
·
Jun 11, 2021
Replying to 
@DrLunaeLumen
 and 
@_alexiamb_
ok quieres hablar de violencia física, te muestro los 11 feminicidios diarios qué hay en méxico o esos no son importantes como TU dices????",isa jun 11 2021 and ok quieres hablar de violencia fisica te muestro los 11 feminicidios diarios que hay en mexico o esos no son importantes como tu dices,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@Magnovioleta,"Jun 9, 2021",2021,2021,"Mugiwara 🏴‍☠️❤️‍🔥🇵🇸
@julywood90210
·
Jun 9, 2021
Replying to 
@CoralOrtegaArr1
 and 
@Magnovioleta
En su paso por México, muchas mujeres son robadas y son víctimas de trata.
En los centros de detención gringos hay casos de mujeres esterilizadas forzosamente. Muchas de ellas migran porque sufrieron violencia sexual, física, etc en sus países.
Creo que la idiota aquí es otra 🙄",mugiwara jun 9 2021 and en su paso por mexico muchas mujeres son robadas y son victimas de trata en los centros de detencion gringos hay casos de mujeres esterilizadas forzosamente muchas de ellas migran porque sufrieron violencia sexual fisica etc en sus paises creo que la idiota aqui es otra,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafisica2021.txt,2021,violencia física,@bebbo_mex,"Jun 9, 2021",2021,2021,"Alberto F. Rodriguez., Ph.D. (UTK)
@bebbo_mex
·
Jun 9, 2021
El Pejidente habla de la no-violencia -otro tema del que entiende mucho menos de lo que cree-. Bien, pues ésta no es sólo física, también la hay verbal, emocional y hasta política. Es uno de los hombres más violentos que ha conocido México.",alberto f rodriguez ph d utk jun 9 2021 el pejidente habla de la no violencia otro tema del que entiende mucho menos de lo que cree bien pues esta no es solo fisica tambien la hay verbal emocional y hasta politica es uno de los hombres mas violentos que ha conocido mexico,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2021.txt,2021,violencia física,@Desinformemonos,"Jun 8, 2021",2021,2021,"Desinformémonos
@Desinformemonos
·
Jun 8, 2021
#México Mujeres normalistas de Mactumactzá compartieron testimonios de la violencia física, psicológica y sexual de la que fueron víctimas durante su detención en la Fiscalía General de Chiapas, a donde la policía estatal las trasladó luego de la represión del pasado 18 de mayo.",desinformemonos jun 8 2021 mexico mujeres normalistas de mactumactza compartieron testimonios de la violencia fisica psicologica y sexual de la que fueron victimas durante su detencion en la fiscalia general de chiapas a donde la policia estatal las traslado luego de la represion del pasado 18 de mayo,estadistica,0.95,chiapas,,Chiapas,estado,si,no,
violenciafisica2021.txt,2021,violencia física,@Desinformemonos,"Jun 8, 2021",2021,2021,"Desinformémonos
@Desinformemonos
·
Jun 8, 2021
#México Mujeres normalistas de Mactumactzá compartieron testimonios de la violencia física, psicológica y sexual de la que fueron víctimas durante su detención en la Fiscalía General de Chiapas, a donde la policía estatal las trasladó luego de la represión del pasado 18 de mayo.",desinformemonos jun 8 2021 mexico mujeres normalistas de mactumactza compartieron testimonios de la violencia fisica psicologica y sexual de la que fueron victimas durante su detencion en la fiscalia general de chiapas a donde la policia estatal las traslado luego de la represion del pasado 18 de mayo,estadistica,0.95,chiapas,,Chiapas,estado,si,no,
violenciafisica2021.txt,2021,violencia física,@jleticia29,"Apr 29, 2021",2021,2021,"🦋🦋🦋Juana Leticia 🐦🐦🐦🇵🇸❤️‍🩹🇱🇧❤️‍🩹
@jleticia29
·
Apr 29, 2021
Me repatea el día del niño y de la niña, sabiendo que su origen es enseñarle a los niños que su destino es ser obreros, por eso es un día antes del 1 de mayo, en México les compran juguetes pero no los protegemos de explotación sexual, laboral, violencia física, psicológica, etc.",juana leticia apr 29 2021 me repatea el dia del nino y de la nina sabiendo que su origen es ensenarle a los ninos que su destino es ser obreros por eso es un dia antes del 1 de mayo en mexico les compran juguetes pero no los protegemos de explotacion sexual laboral violencia fisica psicologica etc,otro,0.2,,,Nacional,no_detectado,incierto,no,
